원단구분,용도,혼용율,구성원사/번수,밀도,조직,후가공,상품명,단위면적당 무게,두께,경사 스트레치 강도,위사 스트레치 강도,바이어스 스트레치 강도
KNIT,Top,"CM[59%], CM(TRANSDRY)[21%], CM[20%]",CM20'S/1[59%]+CM30'S/1(TRANSDRY)[21%]+CM30'S/1[20%] ,,,,TN-743,22.727,0.79,"[['20', '0.13'], ['40', '0.481'], ['60', '1.171'], ['73.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.072'], ['40', '0.184'], ['60', '0.356'], ['80', '0.618'], ['100', '1.001'], ['119.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.06'], ['40', '0.16'], ['60', '0.367'], ['80', '0.802'], ['100', '1.675'], ['104', '2.04'], ['0', '0'], ['0', '0']]"
KNIT,Top,"POLYESTER(MELANISM 5%) MVS[60.41%], VPE[37.5%], BSY[2.09%]",P(MELANISM 5%) MVS 30'S/1[60.41%]+VPE30'S/1[37.5%]+BSY30D[2.09%],,,,TN-249,20.556,0.61,"[['20', '0.042'], ['40', '0.13'], ['60', '0.343'], ['80', '0.904'], ['99', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.02'], ['40', '0.05'], ['60', '0.083'], ['80', '0.124'], ['100', '0.166'], ['120', '0.221'], ['140', '0.283'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.017'], ['40', '0.045'], ['60', '0.09'], ['80', '0.155'], ['100', '0.269'], ['120', '0.464'], ['140', '0.841'], ['0', '0']]"
KNIT,Top,TC 30/1 (65/35) (MELANISM 15%) MVS + DTY 150D/48F/1 (CD 100%) + DTY 75D/72F/1 (CD 100%),,,,,TN-300,25.303,0.71,"[['20', '0.075'], ['40', '0.385'], ['60', '0.887'], ['80', '1.64'], ['88', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.067'], ['40', '0.201'], ['60', '0.353'], ['80', '0.532'], ['100', '0.754'], ['120', '1.048'], ['140', '1.575'], ['155.5', '2.04'], ['0', '0'], ['0', '0']]","[['20', '0.052'], ['40', '0.189'], ['60', '0.501'], ['80', '1.189'], ['94', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]"
KNIT,Outer,"CVC(55/45) (MELANISM 15%) MVS[54.88%], CVC(60/40)[33.99%], POLYESTER[11.13%]",CVC(55/45) (MELANISM 15%) MVS 20'S/1[54.88%]+CVC(60/40) 10'S/1[33.99%]+P75D/36F/1 DTY[11.13%],,,,TN-307,28.939,1.09,"[['20', '0.062'], ['40', '0.171'], ['60', '0.402'], ['80', '0.873'], ['100', '1.878'], ['102', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.024'], ['40', '0.063'], ['60', '0.115'], ['80', '0.213'], ['100', '0.554'], ['120', '1.514'], ['126', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.015'], ['40', '0.039'], ['60', '0.08'], ['80', '0.153'], ['100', '0.302'], ['120', '0.632'], ['140', '1.448'], ['148.5', '2.04']]"
KNIT,Top,"POLYESTER(AIR FIT 15%, MELANISM 5%) MVS[100%] ","P(AIR FIT 15%, MELANISM 5%) MVS 30'S/1[100%] ",,,,TN-352,13.687,0.43,"[['20', '0.041'], ['40', '0.113'], ['60', '0.25'], ['80', '0.568'], ['100', '1.417'], ['107', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.02'], ['40', '0.051'], ['60', '0.074'], ['80', '0.125'], ['100', '0.171'], ['120', '0.236'], ['140', '0.33'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.012'], ['40', '0.033'], ['60', '0.063'], ['80', '0.116'], ['100', '0.214'], ['120', '0.452'], ['140', '1.16'], ['154', '2.04']]"
KNIT,Top,POLYESTER(MELANISM 15%) MVS[100%] ,P(MELANISM 15%) MVS 40'S/1[100%] ,,,,TN-138,17.121,0.62,"[['20', '0.067'], ['40', '0.61'], ['57', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.02'], ['40', '0.05'], ['60', '0.08'], ['80', '0.109'], ['100', '0.14'], ['120', '0.175'], ['140', '0.242'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.072'], ['40', '0.221'], ['60', '0.609'], ['79.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]"
KNIT,Top,CVC(55/45) (MELANISM 5%) MVS[100%] ,CVC(55/45) (MELANISM 5%) MVS 30'S/1[100%] ,,,,TN-184,16.717,0.53,"[['20', '0.121'], ['40', '0.407'], ['60', '1.047'], ['77.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.053'], ['40', '0.123'], ['60', '0.196'], ['80', '0.283'], ['100', '0.374'], ['120', '0.475'], ['140', '0.627'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.03'], ['40', '0.085'], ['60', '0.18'], ['80', '0.335'], ['100', '0.594'], ['120', '1.073'], ['140', '1.905'], ['142', '2.04']]"
KNIT,Top,POLYESTER(MELANISM 5%) MVS[100%] ,P(MELANISM 5%) MVS 30'S/1[100%] ,,,,TN-424,15.859,0.46,"[['20', '0.116'], ['40', '0.401'], ['60', '1.168'], ['72', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.068'], ['40', '0.16'], ['60', '0.258'], ['80', '0.419'], ['100', '0.67'], ['120', '1.118'], ['140', '1.724'], ['149', '2.04'], ['0', '0'], ['0', '0']]","[['20', '0.041'], ['40', '0.134'], ['60', '0.345'], ['80', '0.956'], ['94', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]"
KNIT,Top,"T/C(65/35) (Melanism 15%) MVS[50%], CM[50%]",T/C(65/35) (Melanism 15%) MVS 20'S/1[50%]+CM20'S/1 SLUB[50%],,,,TN-067,19.242,0.62,"[['20', '0.059'], ['40', '0.221'], ['60', '0.608'], ['80', '1.541'], ['88', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.033'], ['40', '0.078'], ['60', '0.137'], ['80', '0.205'], ['100', '0.274'], ['120', '0.357'], ['140', '0.474'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.022'], ['40', '0.07'], ['60', '0.151'], ['80', '0.293'], ['100', '0.521'], ['120', '1.004'], ['140', '1.678'], ['144', '2.04']]"
KNIT,Top,"POLYESTER/CUPRA(AIR FIT 20%, CUPRA 24%) MVS[100%] ","P/CUPRA(AIR FIT 20%, CUPRA 24%) MVS 20'S/1[100%] ",,,,TN-709,20.909,0.71,"[['20', '0.042'], ['40', '0.224'], ['60', '0.926'], ['74', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.005'], ['40', '0.017'], ['60', '0.035'], ['80', '0.061'], ['100', '0.088'], ['120', '0.122'], ['140', '0.162'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.009'], ['40', '0.027'], ['60', '0.06'], ['80', '0.108'], ['100', '0.189'], ['120', '0.364'], ['140', '0.621'], ['0', '0']]"
KNIT,Top,T/R(65/35) MVS[100%] ,T/R(65/35) MVS 30'S/1[100%] ,,,,TN-708,15.101,0.5,"[['20', '0.062'], ['40', '0.243'], ['60', '0.791'], ['80', '1.873'], ['82.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.016'], ['40', '0.043'], ['60', '0.074'], ['80', '0.11'], ['100', '0.145'], ['120', '0.193'], ['140', '0.25'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.015'], ['40', '0.045'], ['60', '0.109'], ['80', '0.231'], ['100', '0.503'], ['120', '1.175'], ['131.5', '2.04'], ['0', '0']]"
WOVEN,Top,"NYLON 93%, POLYURETHANE 7%",N20D*N40D+SP20D,,,,CYSYR-630-1,7.929,0.27,"[['5', '1.788'], ['5.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.033'], ['10', '0.066'], ['15', '0.096'], ['20', '0.128'], ['30', '0.196'], ['40', '0.267'], ['50', '0.35'], ['60', '0.468'], ['70', '0.621'], ['80', '0.861']]","[['5', '0.021'], ['10', '0.045'], ['15', '0.076'], ['20', '0.115'], ['30', '0.189'], ['40', '0.271'], ['50', '0.369'], ['0', '0']]"
WOVEN,Active,NYLON 100%,N20D*N20D,,,,CYS01,3.687,0.08,"[['4', '2.04'], ['10', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.608'], ['10', '1.406'], ['15', '1.985'], ['16', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.016'], ['10', '0.028'], ['15', '0.047'], ['20', '0.074'], ['30', '0.205'], ['40', '0.601'], ['50', '1.493'], ['0', '0']]"
WOVEN,Top,NYLON 100%,N20D*N20D,,,,CYS05,4.899,0.1,"[['5', '1.101'], ['7.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.189'], ['10', '0.578'], ['15', '1.041'], ['20', '1.623'], ['23.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.018'], ['10', '0.057'], ['15', '0.089'], ['20', '0.18'], ['30', '0.403'], ['40', '0.831'], ['50', '1.506'], ['0', '0']]"
WOVEN,Top,NYLON 100%,N40D*N40D,,,,CYS06,6.566,0.19,"[['5', '0.587'], ['6', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.832'], ['10', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.128'], ['10', '0.227'], ['15', '0.429'], ['20', '0.66'], ['30', '1.402'], ['35.5', '2.04'], ['0', '0'], ['0', '0']]"
WOVEN,Top,NYLON 100%,N40D*N41D,,,,CYS07,6.263,0.17,"[['5', '0.867'], ['8', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.778'], ['20', '1.831'], ['10.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.039'], ['10', '0.132'], ['15', '0.166'], ['20', '0.336'], ['30', '0.858'], ['40', '1.837'], ['41.5', '2.04'], ['0', '0']]"
WOVEN,Top,NYLON 100%,N40D*N42D,,,,CYS08,7.576,0.19,"[['5', '1.008'], ['7.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.733'], ['10', '1.904'], ['11', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.05'], ['10', '0.191'], ['15', '0.433'], ['20', '0.801'], ['30', '1.746'], ['32', '2.04'], ['0', '0'], ['0', '0']]"
WOVEN,Top,"POLYESTER 90%, POLYURETHANE 10%",,,,,CYS20,11.97,0.31,"[['5', '0.058'], ['10', '0.143'], ['15', '0.278'], ['20', '0.556'], ['30', '1.912'], ['30.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.069'], ['10', '0.168'], ['15', '0.309'], ['20', '0.508'], ['30', '1.308'], ['34', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.004'], ['10', '0.011'], ['15', '0.025'], ['20', '0.042'], ['30', '0.112'], ['40', '0.225'], ['50', '0.443'], ['0', '0']]"
WOVEN,Top,"NYLON 77%, COTTON 23%",N/NC80'S,,PLAIN,"PD, WR",37,8.131,0.22,"[['5', '0.973'], ['8', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '1.771'], ['6', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.072'], ['10', '0.197'], ['15', '0.348'], ['20', '0.609'], ['30', '1.25'], ['37', '2.04'], ['0', '0'], ['0', '0']]"
WOVEN,Top,"NYLON 54%, COTTON 42%, POLYURETHANE 4%",N/NC80'S SPAN,,,"PD, 유연",42,6.162,0.2,"[['5', '0.502'], ['10', '1.375'], ['13', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.467'], ['10', '0.952'], ['15', '1.423'], ['19', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.048'], ['10', '0.104'], ['15', '0.189'], ['20', '0.287'], ['30', '0.604'], ['40', '1.016'], ['50', '1.556'], ['0', '0']]"
WOVEN,Top,"COTTON 52%, RAYON 33%, LINEN 15%",,,DOBBY,"PD, 유연",72,12.778,0.43,"[['5', '0.575'], ['10', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.213'], ['10', '0.369'], ['15', '0.608'], ['20', '0.968'], ['27.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.012'], ['10', '0.027'], ['15', '0.045'], ['20', '0.073'], ['30', '0.149'], ['40', '0.289'], ['50', '0.557'], ['0', '0']]"
WOVEN,Top,"COTTON 58%, NYLON 36%, POLYURETHANE 6%",C/N50'S,,,"BIO, PD, 유연",75,11.717,0.3,"[['5', '1.066'], ['8', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.04'], ['10', '0.063'], ['15', '0.094'], ['20', '0.121'], ['30', '0.213'], ['40', '0.374'], ['50', '0.625'], ['60', '1.127'], ['70', '1.86'], ['72', '2.04']]","[['5', '0.034'], ['10', '0.058'], ['15', '0.089'], ['20', '0.117'], ['30', '0.204'], ['40', '0.321'], ['50', '0.486'], ['0', '0']]"
WOVEN,Outer,POLYESTER 100%,,,SATIN,"PD, WR",93,19.141,0.33,"[['5', '1.162'], ['7', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['2', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.071'], ['10', '0.223'], ['15', '0.462'], ['20', '0.995'], ['25', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]"
WOVEN,Outer,,,,,,SOF_20ss_스커트01-PINK,22.323,0.64,"[['5', '0.578'], ['9.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.303'], ['10', '1.154'], ['14', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.006'], ['10', '0.027'], ['15', '0.051'], ['20', '0.101'], ['30', '0.313'], ['40', '0.839'], ['50', '1.84'], ['52', '2.04']]"
WOVEN,Top,,,,,,SOF_20ss_스커트01-SKY,15.96,0.4,"[['5', '0.269'], ['9', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.032'], ['10', '0.104'], ['15', '0.18'], ['20', '0.28'], ['30', '0.713'], ['40', '1.679'], ['43', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0'], ['10', '0.002'], ['15', '0.004'], ['20', '0.007'], ['30', '0.019'], ['40', '0.042'], ['50', '0.093'], ['60', '0.2']]"
WOVEN,Top,,,,,,SOF_20ss_스커트02,17.172,0.42,"[['5', '0.988'], ['7', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.05'], ['10', '0.101'], ['15', '0.17'], ['20', '0.239'], ['30', '0.428'], ['40', '0.65'], ['50', '1.024'], ['59', '2.04'], ['0', '0'], ['0', '0']]","[['5', '0'], ['10', '0'], ['15', '0'], ['20', '0.003'], ['30', '0.015'], ['40', '0.046'], ['50', '0.113'], ['60', '0.217']]"
KNIT,Outer,,,,,,SOF_20ss_맨투맨01,28.131,0.8,"[['20', '0.116'], ['40', '0.328'], ['60', '0.67'], ['80', '1.303'], ['95', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.03'], ['40', '0.083'], ['60', '0.17'], ['80', '0.283'], ['100', '0.433'], ['120', '0.562'], ['140', '0.744'], ['160', '1.003'], ['0', '0'], ['0', '0']]","[['20', '0.047'], ['40', '0.141'], ['60', '0.31'], ['80', '0.573'], ['100', '1.079'], ['118.5', '2.04'], ['0', '0'], ['0', '0']]"
KNIT,Top,,,,,,SOF_20ss_티셔츠1-1-SKY,20.657,0.54,"[['20', '0.105'], ['40', '0.281'], ['60', '0.604'], ['80', '1.146'], ['100', '1.907'], ['102', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.051'], ['40', '0.109'], ['60', '0.174'], ['80', '0.238'], ['100', '0.314'], ['120', '0.414'], ['140', '0.543'], ['160', '0.708'], ['0', '0'], ['0', '0']]","[['20', '0.045'], ['40', '0.114'], ['60', '0.222'], ['80', '0.382'], ['100', '0.705'], ['120', '1.3'], ['134', '2.04'], ['0', '0']]"
KNIT,Top,,,,,,SOF_20ss_티셔츠1-1-YELLOW,21.162,0.56,"[['20', '0.107'], ['40', '0.284'], ['60', '0.58'], ['80', '1.113'], ['100', '1.919'], ['102', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.061'], ['40', '0.146'], ['60', '0.242'], ['80', '0.375'], ['100', '0.52'], ['120', '0.721'], ['140', '1.004'], ['160', '1.332'], ['0', '0'], ['0', '0']]","[['20', '0.039'], ['40', '0.1'], ['60', '0.184'], ['80', '0.337'], ['100', '0.584'], ['120', '1.07'], ['139', '2.04'], ['0', '0']]"
KNIT,Top,,,,,,SOF_20ss_티셔츠1-2,21.414,0.55,"[['20', '0.145'], ['40', '0.37'], ['60', '0.742'], ['80', '1.44'], ['95', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.063'], ['40', '0.138'], ['60', '0.225'], ['80', '0.316'], ['100', '0.428'], ['120', '0.554'], ['140', '0.734'], ['160', '0.972'], ['0', '0'], ['0', '0']]","[['20', '0.056'], ['40', '0.14'], ['60', '0.28'], ['80', '0.49'], ['100', '0.821'], ['120', '1.554'], ['129', '2.04'], ['0', '0']]"
KNIT,Top,,,,,,SOF_20ss_티셔츠02,20.253,0.58,"[['20', '0.18'], ['40', '0.611'], ['60', '1.641'], ['65', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.019'], ['40', '0.046'], ['60', '0.075'], ['80', '0.105'], ['100', '0.131'], ['120', '0.154'], ['140', '0.175'], ['160', '0.189'], ['0', '0'], ['0', '0']]","[['20', '0.035'], ['40', '0.09'], ['60', '0.154'], ['80', '0.223'], ['100', '0.282'], ['120', '0.365'], ['140', '0.52'], ['160', '0.771']]"
WOVEN,Outer,NYLON 48% COTTON 52%,"N/F 210D SD X 2PLY , CM 20's X 2PLY",52*43,OXFORD,"PEACH, WR, Pu, A/WS",NC 210D OXFORD SD,19.141,0.46,"[['5', '1.304'], ['6.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.152'], ['10', '0.434'], ['15', '0.901'], ['20', '1.898'], ['20.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.015'], ['10', '0.017'], ['15', '0.05'], ['20', '0.086'], ['30', '0.204'], ['40', '0.552'], ['50', '1.531'], ['52.5', '2.04']]"
WOVEN,Outer,POLYESTER 100%,P75 FD DTY * P150 FD DTY 2P,130*53,,"PD, WR, Pu",FD POSLAN,12.475,0.27,"[['3.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['4.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.028'], ['10', '0.055'], ['15', '0.085'], ['20', '0.112'], ['30', '0.202'], ['40', '0.401'], ['50', '1.125'], ['57.5', '2.04']]"
WOVEN,Outer,NYLON 100%,N70D FD * N160D FD ATY,160*72,,"WR, PU",SUPPLEX PU,10.505,0.25,"[['4.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '1.378'], ['7', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.041'], ['10', '0.069'], ['15', '0.113'], ['20', '0.189'], ['30', '0.547'], ['40', '1.623'], ['44', '2.04'], ['0', '0']]"
KNIT,Outer,POLYESTER 96% POLYURETHANE 4%,,,,,AMS-7048,27.475,0.85,"[['20', '0.052'], ['40', '0.218'], ['60', '0.628'], ['80', '1.504'], ['91', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.043'], ['40', '0.096'], ['60', '0.19'], ['80', '0.303'], ['100', '0.432'], ['120', '0.601'], ['140', '0.805'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.024'], ['40', '0.068'], ['60', '0.152'], ['80', '0.303'], ['100', '0.616'], ['120', '1.324'], ['131.5', '2.04'], ['0', '0']]"
KNIT,Outer,POLYESTER 97% POLYURETHANE 3%,,,,side fleece (heather fleece),AMS-7048A,30,0.92,"[['20', '0.064'], ['40', '0.708'], ['54', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.05'], ['40', '0.112'], ['60', '0.178'], ['80', '0.252'], ['100', '0.322'], ['120', '0.393'], ['140', '0.473'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.041'], ['40', '0.121'], ['60', '0.329'], ['80', '0.743'], ['100', '1.564'], ['106', '2.04'], ['0', '0'], ['0', '0']]"
KNIT,Outer,POLYESTER 97% POLYURETHANE 3%,,,,fleece,AMS-7048S,30.606,1.02,"[['20', '0.136'], ['40', '0.655'], ['60', '1.679'], ['67', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.053'], ['40', '0.117'], ['60', '0.197'], ['80', '0.285'], ['100', '0.385'], ['120', '0.49'], ['140', '0.615'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.046'], ['40', '0.123'], ['60', '0.263'], ['80', '0.534'], ['100', '1.068'], ['118', '2.04'], ['0', '0'], ['0', '0']]"
KNIT,Outer,POLYESTER 91% POLYURETHANE 9%,,,,Spacer fabric with heather,AMS-8189,28.434,1.18,"[['20', '0.031'], ['40', '0.084'], ['60', '0.153'], ['80', '0.246'], ['100', '0.376'], ['120', '0.557'], ['140', '0.801'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.03'], ['40', '0.082'], ['60', '0.146'], ['80', '0.229'], ['100', '0.329'], ['120', '0.448'], ['140', '0.58'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.015'], ['40', '0.061'], ['60', '0.12'], ['80', '0.205'], ['100', '0.332'], ['120', '0.541'], ['140', '0.887'], ['0', '0']]"
KNIT,Outer,"앞면: POLYESTER 84% POLYURETHANE 16%, 뒷면: POLYESTER 100%",,,jacquard,bonding finish,AMS-8261,36.869,1.83,"[['20', '0.166'], ['40', '0.436'], ['60', '0.759'], ['80', '1.313'], ['100', '1.961'], ['102.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.075'], ['40', '0.197'], ['60', '0.331'], ['80', '0.455'], ['100', '0.591'], ['120', '0.778'], ['140', '1.009'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.084'], ['40', '0.246'], ['60', '0.613'], ['80', '1.542'], ['84', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]"
KNIT,Outer,NYLON 95% POLYURETHANE 5%,,,"DOUBLE, JACQUARD","BRUSHING, COMB, FLEECE, DOUBLE DYE",F9398,29.646,1.18,"[['20', '0.048'], ['40', '0.123'], ['60', '0.24'], ['80', '0.437'], ['100', '0.736'], ['120', '1.224'], ['140', '1.866'], ['144', '2.04'], ['0', '0'], ['0', '0']]","[['20', '0.024'], ['40', '0.056'], ['60', '0.091'], ['80', '0.128'], ['100', '0.172'], ['120', '0.216'], ['140', '0.263'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.029'], ['40', '0.073'], ['60', '0.137'], ['80', '0.22'], ['100', '0.346'], ['120', '0.54'], ['140', '0.841'], ['0', '0']]"
KNIT,Outer,POLYESTER 100%,,,,,ST-170060,30.758,1.05,"[['20', '1.278'], ['27', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.224'], ['40', '0.373'], ['60', '0.578'], ['80', '0.745'], ['100', '1.107'], ['120', '1.879'], ['123.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0']]","[['20', '0.241'], ['40', '0.798'], ['58.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]"
WOVEN,Active,NYLON 100%,N/F 30D BRT * N/F 43D BRT + N/F 70D BRT 2PLY,,,"PD, WR, SILICONE CIRE",SB-CN30 BRT,5,0.15,"[['5', '1.972'], ['5.5', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.505'], ['10', '1.259'], ['14', '2.04'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0'], ['0', '0']]","[['5', '0.036'], ['10', '0.053'], ['15', '0.075'], ['20', '0.101'], ['30', '0.219'], ['40', '0.538'], ['50', '1.411'], ['55', '2.04']]"
